0,1,2,3,No-step
0.22777206206122633,0.7722279379387735,21.0,21.0,48_21_0
0.353080621502859,0.6469193784971408,21.0,21.0,50_21_0
0.593380773177374,0.406619226822626,11.0,21.0,50_21_2
0.28270629482094217,0.7172937051790579,21.0,21.0,51_21_1
0.2598609809468058,0.7401390190531941,21.0,21.0,51_21_2
0.31370988900161617,0.6862901109983837,21.0,21.0,56_21_4
0.24091775065914234,0.7590822493408579,21.0,21.0,65_21_2
0.21963636560118585,0.7803636343988141,21.0,21.0,65_21_4
0.24891359707839408,0.7510864029216061,21.0,21.0,66_21_4
0.24653924348853673,0.7534607565114634,21.0,21.0,69_21_0
0.24902451085178576,0.750975489148214,21.0,21.0,73_21_0
0.32333626028262086,0.6766637397173793,21.0,21.0,73_21_3
0.222926745803921,0.7770732541960791,21.0,21.0,79_21_1
0.27208606461279106,0.7279139353872089,21.0,21.0,79_21_3
